Input	Input_source	Output	Output_source
C12341	KEGG	CHEBI:31506	ChEBI
C12342	KEGG	CHEBI:31212	ChEBI
C12393	KEGG	CHEBI:32045	ChEBI
C13674	KEGG	CHEBI:34097	ChEBI
C14115	KEGG	CHEBI:34883	ChEBI
C14212	KEGG	CHEBI:34881	ChEBI
C14321	KEGG	CHEBI:34569	ChEBI
C14405	KEGG	CHEBI:34876	ChEBI
C14694	KEGG	CHEBI:34877	ChEBI
C14788	KEGG	CHEBI:34108	ChEBI
C14799	KEGG	CHEBI:33997	ChEBI
C14897	KEGG	CHEBI:79424	ChEBI
C16446	KEGG	CHEBI:80497	ChEBI
C16807	KEGG	CHEBI:80743	ChEBI
C18354	KEGG	CHEBI:81700	ChEBI
C18694	KEGG	CHEBI:81892	ChEBI
C18695	KEGG	CHEBI:81893	ChEBI
C18696	KEGG	CHEBI:81894	ChEBI
C19136	KEGG	CHEBI:82256	ChEBI
C19196	KEGG	CHEBI:82291	ChEBI
C19319	KEGG	CHEBI:82381	ChEBI
C19454	KEGG	CHEBI:82490	ChEBI
C19455	KEGG	CHEBI:82491	ChEBI
C19464	KEGG	CHEBI:82496	ChEBI
C11006	KEGG	CHEBI:920	ChEBI
C11008	KEGG	CHEBI:957	ChEBI
C16391	KEGG	CHEBI:46053	ChEBI
C19597	KEGG	CHEBI:33098	ChEBI
C19486	KEGG	CHEBI:39931	ChEBI
C14394	KEGG	CHEBI:35227	ChEBI
C16392	KEGG	CHEBI:20408	ChEBI
C16402	KEGG	CHEBI:19357	ChEBI
C16393	KEGG	CHEBI:19644	ChEBI
C14572	KEGG	CHEBI:34276	ChEBI
C14522	KEGG	CHEBI:77512	ChEBI
C18579	KEGG	CHEBI:81844	ChEBI
C06813	KEGG	CHEBI:27798	ChEBI
C06813	KEGG	CHEBI:27798	ChEBI
C14702	KEGG	CHEBI:34053	ChEBI
C07092	KEGG	CHEBI:28618	ChEBI
C14328	KEGG	CHEBI:35290	ChEBI
C19397	KEGG	CHEBI:36693	ChEBI
C18553	KEGG	CHEBI:38639	ChEBI
C07034	KEGG	CHEBI:5553	ChEBI
C11041	KEGG	CHEBI:949	ChEBI
C11293	KEGG	CHEBI:4874	ChEBI
C11772	KEGG	CHEBI:4285	ChEBI
C13478	KEGG	CHEBI:34825	ChEBI
C13844	KEGG	CHEBI:34662	ChEBI
C18300	KEGG	CHEBI:81651	ChEBI
C18458	KEGG	CHEBI:81759	ChEBI
C18468	KEGG	CHEBI:81767	ChEBI
C18701	KEGG	CHEBI:81898	ChEBI
C18704	KEGG	CHEBI:81900	ChEBI
C18804	KEGG	CHEBI:81972	ChEBI
C18831	KEGG	CHEBI:81992	ChEBI
C18908	KEGG	CHEBI:82053	ChEBI
C18919	KEGG	CHEBI:82061	ChEBI
C18926	KEGG	CHEBI:82068	ChEBI
C19029	KEGG	CHEBI:82159	ChEBI
C19123	KEGG	CHEBI:82244	ChEBI
C19130	KEGG	CHEBI:82251	ChEBI
C19148	KEGG	CHEBI:82268	ChEBI
C19399	KEGG	CHEBI:82447	ChEBI
C08065	KEGG	CHEBI:3240	ChEBI
C08068	KEGG	CHEBI:4754	ChEBI
C08082	KEGG	CHEBI:77898	ChEBI
C08082	KEGG	CHEBI:9604	ChEBI
C08076	KEGG	CHEBI:77776	ChEBI
C08076	KEGG	CHEBI:9325	ChEBI
C07668	KEGG	CHEBI:2788	ChEBI
C08074	KEGG	CHEBI:7825	ChEBI
C11121	KEGG	CHEBI:8489	ChEBI
C18484	KEGG	CHEBI:38887	ChEBI
C11252	KEGG	CHEBI:3628	ChEBI
C10981	KEGG	CHEBI:9986	ChEBI
C18739	KEGG	CHEBI:81927	ChEBI
C18801	KEGG	CHEBI:81970	ChEBI
C18490	KEGG	CHEBI:81782	ChEBI
C18928	KEGG	CHEBI:82070	ChEBI
C18921	KEGG	CHEBI:82063	ChEBI
C10986	KEGG	CHEBI:8450	ChEBI
C18556	KEGG	CHEBI:81830	ChEBI
C10895	KEGG	CHEBI:2943	ChEBI
C20972	KEGG	CHEBI:144396	ChEBI
C05720	KEGG	CHEBI:179421	ChEBI
C06491	KEGG	CHEBI:190277	ChEBI
C18236	KEGG	CHEBI:18855	ChEBI
C18897	KEGG	CHEBI:82044	ChEBI
C14408	KEGG	CHEBI:35289	ChEBI
C06594	KEGG	CHEBI:28222	ChEBI
C06594	KEGG	CHEBI:28222	ChEBI
C18451	KEGG	CHEBI:39330	ChEBI
C11510	KEGG	CHEBI:19333	ChEBI
C19025	KEGG	CHEBI:82156	ChEBI
C11042	KEGG	CHEBI:5692	ChEBI
C14338	KEGG	CHEBI:34908	ChEBI
C18141	KEGG	CHEBI:47136	ChEBI
C06990	KEGG	CHEBI:28097	ChEBI
C06990	KEGG	CHEBI:28097	ChEBI
C14397	KEGG	CHEBI:34718	ChEBI
C11570	KEGG	CHEBI:963	ChEBI
C06489	KEGG	CHEBI:47727	ChEBI
C06902	KEGG	CHEBI:3614	ChEBI
C06915	KEGG	CHEBI:3749	ChEBI
C18576	KEGG	CHEBI:39315	ChEBI
C06922	KEGG	CHEBI:3764	ChEBI
C07631	KEGG	CHEBI:8455	ChEBI
C07140	KEGG	CHEBI:9588	ChEBI
C11566	KEGG	CHEBI:1428	ChEBI
C19365	KEGG	CHEBI:82421	ChEBI
C19207	KEGG	CHEBI:82301	ChEBI
C19169	KEGG	CHEBI:82276	ChEBI
C14451	KEGG	CHEBI:34401	ChEBI
C19366	KEGG	CHEBI:82422	ChEBI
C19115	KEGG	CHEBI:82236	ChEBI
C19037	KEGG	CHEBI:82166	ChEBI
C13646	KEGG	CHEBI:32347	ChEBI
C11716	KEGG	CHEBI:6944	ChEBI
C14428	KEGG	CHEBI:35011	ChEBI
C11087	KEGG	CHEBI:7778	ChEBI
C11095	KEGG	CHEBI:3751	ChEBI
C12491	KEGG	CHEBI:32079	ChEBI
C15189	KEGG	CHEBI:79706	ChEBI
C11096	KEGG	CHEBI:3920	ChEBI
C18536	KEGG	CHEBI:81812	ChEBI
C18592	KEGG	CHEBI:81852	ChEBI
C10993	KEGG	CHEBI:5105	ChEBI
C14407	KEGG	CHEBI:34270	ChEBI
C19364	KEGG	CHEBI:82420	ChEBI
C11063	KEGG	CHEBI:3620	ChEBI
C18505	KEGG	CHEBI:81794	ChEBI
C18203	KEGG	CHEBI:81582	ChEBI
C19383	KEGG	CHEBI:82436	ChEBI
C12085	KEGG	CHEBI:29547	ChEBI
C12090	KEGG	CHEBI:29629	ChEBI
C14761	KEGG	CHEBI:35100	ChEBI
C15042	KEGG	CHEBI:79562	ChEBI
C17020	KEGG	CHEBI:80864	ChEBI
C17021	KEGG	CHEBI:80865	ChEBI
C11151	KEGG	CHEBI:27684	ChEBI
C11272	KEGG	CHEBI:5115	ChEBI
C07415	KEGG	CHEBI:7936	ChEBI
C18731	KEGG	CHEBI:81920	ChEBI
C18892	KEGG	CHEBI:82040	ChEBI
C07524	KEGG	CHEBI:6931	ChEBI
C12263	KEGG	CHEBI:31036	ChEBI
C06533	KEGG	CHEBI:28241	ChEBI
C17844	KEGG	CHEBI:133905	ChEBI
C10478	KEGG	CHEBI:6877	ChEBI
C19905	KEGG	CHEBI:188219	ChEBI
C01403	KEGG	CHEBI:16579	ChEBI
C19270	KEGG	CHEBI:48722	ChEBI
C07555	KEGG	CHEBI:1911	ChEBI
C10428	KEGG	CHEBI:35616	ChEBI
C14720	KEGG	CHEBI:34403	ChEBI
C15052	KEGG	CHEBI:79572	ChEBI
C15051	KEGG	CHEBI:79571	ChEBI
C10491	KEGG	CHEBI:6521	ChEBI
C08485	KEGG	CHEBI:969	ChEBI
C10547	KEGG	CHEBI:3222	ChEBI
C17846	KEGG	CHEBI:78309	ChEBI
C10430	KEGG	CHEBI:10353	ChEBI
C03352	KEGG	CHEBI:1580	ChEBI
C09565	KEGG	CHEBI:6391	ChEBI
C10570	KEGG	CHEBI:2745	ChEBI
C10572	KEGG	CHEBI:2989	ChEBI
C10613	KEGG	CHEBI:8339	ChEBI
C10840	KEGG	CHEBI:10117	ChEBI
C13796	KEGG	CHEBI:34968	ChEBI
C14660	KEGG	CHEBI:34610	ChEBI
C17532	KEGG	CHEBI:81164	ChEBI
C17822	KEGG	CHEBI:81354	ChEBI
C19216	KEGG	CHEBI:82307	ChEBI
C19218	KEGG	CHEBI:82309	ChEBI
C19376	KEGG	CHEBI:82430	ChEBI
C10557	KEGG	CHEBI:4553	ChEBI
C10556	KEGG	CHEBI:4429	ChEBI
C07995	KEGG	CHEBI:6640	ChEBI
C08399	KEGG	CHEBI:3420	ChEBI
C08456	KEGG	CHEBI:671	ChEBI
C08457	KEGG	CHEBI:668	ChEBI
C10599	KEGG	CHEBI:5746	ChEBI
C11113	KEGG	CHEBI:6819	ChEBI
C11763	KEGG	CHEBI:6943	ChEBI
C14455	KEGG	CHEBI:34870	ChEBI
C14526	KEGG	CHEBI:34743	ChEBI
C14583	KEGG	CHEBI:34062	ChEBI
C15125	KEGG	CHEBI:79643	ChEBI
C15341	KEGG	CHEBI:79843	ChEBI
C15383	KEGG	CHEBI:79884	ChEBI
C15419	KEGG	CHEBI:79920	ChEBI
C15437	KEGG	CHEBI:79936	ChEBI
C16281	KEGG	CHEBI:80418	ChEBI
C16283	KEGG	CHEBI:80420	ChEBI
C16285	KEGG	CHEBI:80422	ChEBI
C16586	KEGG	CHEBI:80585	ChEBI
C16595	KEGG	CHEBI:80593	ChEBI
C16596	KEGG	CHEBI:80594	ChEBI
C16927	KEGG	CHEBI:80802	ChEBI
C17665	KEGG	CHEBI:81259	ChEBI
C17717	KEGG	CHEBI:81290	ChEBI
C17796	KEGG	CHEBI:81344	ChEBI
C18497	KEGG	CHEBI:81787	ChEBI
C18703	KEGG	CHEBI:81899	ChEBI
C18760	KEGG	CHEBI:81941	ChEBI
C18898	KEGG	CHEBI:82045	ChEBI
C18927	KEGG	CHEBI:82069	ChEBI
C18947	KEGG	CHEBI:82087	ChEBI
C18952	KEGG	CHEBI:82092	ChEBI
C18953	KEGG	CHEBI:82093	ChEBI
C19041	KEGG	CHEBI:82169	ChEBI
C19165	KEGG	CHEBI:82273	ChEBI
C19166	KEGG	CHEBI:82274	ChEBI
C19479	KEGG	CHEBI:82509	ChEBI
C19518	KEGG	CHEBI:82529	ChEBI
C10953	KEGG	CHEBI:6902	ChEBI
C09007	KEGG	CHEBI:5092	ChEBI
C14289	KEGG	CHEBI:358732	ChEBI
C14467	KEGG	CHEBI:35077	ChEBI
C15449	KEGG	CHEBI:79947	ChEBI
C20327	KEGG	CHEBI:181422	ChEBI
C20129	KEGG	CHEBI:87738	ChEBI
C01541	KEGG	CHEBI:10033	ChEBI
C12390	KEGG	CHEBI:31461	ChEBI
C12394	KEGG	CHEBI:31751	ChEBI
C12413	KEGG	CHEBI:32279	ChEBI
C12402	KEGG	CHEBI:32086	ChEBI
C12403	KEGG	CHEBI:31050	ChEBI
C12404	KEGG	CHEBI:32283	ChEBI
C12405	KEGG	CHEBI:31048	ChEBI
C12407	KEGG	CHEBI:31051	ChEBI
C12412	KEGG	CHEBI:31230	ChEBI
C03503	KEGG	CHEBI:24293	ChEBI
C10354	KEGG	CHEBI:28649	ChEBI
C16207	KEGG	CHEBI:40448	ChEBI
C10405	KEGG	CHEBI:9427	ChEBI
C10291	KEGG	CHEBI:2575	ChEBI
C10308	KEGG	CHEBI:3455	ChEBI
C10313	KEGG	CHEBI:3685	ChEBI
C10327	KEGG	CHEBI:4544	ChEBI
C10334	KEGG	CHEBI:4704	ChEBI
C10346	KEGG	CHEBI:5167	ChEBI
C10349	KEGG	CHEBI:5168	ChEBI
C10374	KEGG	CHEBI:6999	ChEBI
C10381	KEGG	CHEBI:7716	ChEBI
C10384	KEGG	CHEBI:8185	ChEBI
C10407	KEGG	CHEBI:9945	ChEBI
C11471	KEGG	CHEBI:4726	ChEBI
C12408	KEGG	CHEBI:31049	ChEBI
C12411	KEGG	CHEBI:32281	ChEBI
C12414	KEGG	CHEBI:32282	ChEBI
C12451	KEGG	CHEBI:31636	ChEBI
C13746	KEGG	CHEBI:34946	ChEBI
C14444	KEGG	CHEBI:34258	ChEBI
C18359	KEGG	CHEBI:81705	ChEBI
C18682	KEGG	CHEBI:81889	ChEBI
C18683	KEGG	CHEBI:81890	ChEBI
C18778	KEGG	CHEBI:81954	ChEBI
C19211	KEGG	CHEBI:82304	ChEBI
C19236	KEGG	CHEBI:82325	ChEBI
C19264	KEGG	CHEBI:82345	ChEBI
C19320	KEGG	CHEBI:82382	ChEBI
C18684	KEGG	CHEBI:70060	ChEBI
C10384	KEGG	CHEBI:191518	ChEBI
C06831	KEGG	CHEBI:37510	ChEBI
C10314	KEGG	CHEBI:3686	ChEBI
C07107	KEGG	CHEBI:6690	ChEBI
C09977	KEGG	CHEBI:10000	ChEBI
C10307	KEGG	CHEBI:3446	ChEBI
C10394	KEGG	CHEBI:8608	ChEBI
C12420	KEGG	CHEBI:31054	ChEBI
C13779	KEGG	CHEBI:35046	ChEBI
C16203	KEGG	CHEBI:80375	ChEBI
C16204	KEGG	CHEBI:80376	ChEBI
C16205	KEGG	CHEBI:80377	ChEBI
C16206	KEGG	CHEBI:80378	ChEBI
C16208	KEGG	CHEBI:80379	ChEBI
C16760	KEGG	CHEBI:80709	ChEBI
C16799	KEGG	CHEBI:80736	ChEBI
C16800	KEGG	CHEBI:80737	ChEBI
C16801	KEGG	CHEBI:80738	ChEBI
C17779	KEGG	CHEBI:81331	ChEBI
C17780	KEGG	CHEBI:81332	ChEBI
C18709	KEGG	CHEBI:81904	ChEBI
C19341	KEGG	CHEBI:82400	ChEBI
C19401	KEGG	CHEBI:82449	ChEBI
C19470	KEGG	CHEBI:82501	ChEBI
C15196	KEGG	CHEBI:79711	ChEBI
C12366	KEGG	CHEBI:198329	ChEBI
C06773	KEGG	CHEBI:724	ChEBI
C06774	KEGG	CHEBI:720	ChEBI
C06775	KEGG	CHEBI:723	ChEBI
C06776	KEGG	CHEBI:721	ChEBI
C06777	KEGG	CHEBI:8352	ChEBI
C06778	KEGG	CHEBI:722	ChEBI
C06779	KEGG	CHEBI:719	ChEBI
C06781	KEGG	CHEBI:2270	ChEBI
C06782	KEGG	CHEBI:2269	ChEBI
C06785	KEGG	CHEBI:4473	ChEBI
C06787	KEGG	CHEBI:4472	ChEBI
C06788	KEGG	CHEBI:3010	ChEBI
C12374	KEGG	CHEBI:31458	ChEBI
C12417	KEGG	CHEBI:31245	ChEBI
C12419	KEGG	CHEBI:31244	ChEBI
C18631	KEGG	CHEBI:81875	ChEBI
C18632	KEGG	CHEBI:81876	ChEBI
C12377	KEGG	CHEBI:32198	ChEBI
C12369	KEGG	CHEBI:32200	ChEBI
C12376	KEGG	CHEBI:32201	ChEBI
C14685	KEGG	CHEBI:34047	ChEBI
C14309	KEGG	CHEBI:34448	ChEBI
C01624	KEGG	CHEBI:9957	ChEBI
C07222	KEGG	CHEBI:6920	ChEBI
C09928	KEGG	CHEBI:5096	ChEBI
C09974	KEGG	CHEBI:901	ChEBI
C11698	KEGG	CHEBI:9847	ChEBI
C11795	KEGG	CHEBI:4901	ChEBI
C12343	KEGG	CHEBI:31733	ChEBI
C14896	KEGG	CHEBI:79423	ChEBI
C14900	KEGG	CHEBI:79426	ChEBI
C14901	KEGG	CHEBI:79427	ChEBI
C14902	KEGG	CHEBI:79428	ChEBI
C15134	KEGG	CHEBI:79652	ChEBI
C07584	KEGG	CHEBI:8066	ChEBI
C07727	KEGG	CHEBI:27930	ChEBI
C14639	KEGG	CHEBI:34291	ChEBI
C01504	KEGG	CHEBI:17404	ChEBI
C07718	KEGG	CHEBI:1126	ChEBI
C07725	KEGG	CHEBI:1127	ChEBI
C13703	KEGG	CHEBI:34794	ChEBI
C18470	KEGG	CHEBI:81769	ChEBI
C19141	KEGG	CHEBI:82261	ChEBI
C14738	KEGG	CHEBI:34798	ChEBI
C14176	KEGG	CHEBI:34623	ChEBI
C07790	KEGG	CHEBI:8065	ChEBI
C10918	KEGG	CHEBI:5894	ChEBI
C14544	KEGG	CHEBI:34015	ChEBI
C14545	KEGG	CHEBI:34021	ChEBI
C14546	KEGG	CHEBI:34012	ChEBI
C14547	KEGG	CHEBI:34022	ChEBI
C14548	KEGG	CHEBI:34013	ChEBI
C17916	KEGG	CHEBI:81379	ChEBI
C17917	KEGG	CHEBI:81380	ChEBI
C09913	KEGG	CHEBI:78315	ChEBI
C13963	KEGG	CHEBI:34848	ChEBI
C04167	KEGG	CHEBI:28395	ChEBI
C04167	KEGG	CHEBI:28395	ChEBI
C19312	KEGG	CHEBI:22154	ChEBI
C02807	KEGG	CHEBI:15342	ChEBI
C02807	KEGG	CHEBI:15342	ChEBI
C09169	KEGG	CHEBI:8269	ChEBI
C12066	KEGG	CHEBI:29705	ChEBI
C14851	KEGG	CHEBI:34560	ChEBI
C14854	KEGG	CHEBI:34513	ChEBI
C18270	KEGG	CHEBI:81621	ChEBI
C18277	KEGG	CHEBI:81628	ChEBI
C18282	KEGG	CHEBI:81633	ChEBI
C18283	KEGG	CHEBI:81634	ChEBI
C19259	KEGG	CHEBI:82342	ChEBI
C19271	KEGG	CHEBI:82351	ChEBI
C19339	KEGG	CHEBI:82399	ChEBI
C19380	KEGG	CHEBI:82433	ChEBI
C19388	KEGG	CHEBI:82437	ChEBI
C19447	KEGG	CHEBI:82484	ChEBI
C19448	KEGG	CHEBI:82485	ChEBI
C19449	KEGG	CHEBI:82486	ChEBI
C19450	KEGG	CHEBI:82487	ChEBI
C19451	KEGG	CHEBI:82488	ChEBI
C19465	KEGG	CHEBI:82497	ChEBI
C14384	KEGG	CHEBI:34566	ChEBI
C19343	KEGG	CHEBI:82402	ChEBI
C19344	KEGG	CHEBI:82403	ChEBI
C19391	KEGG	CHEBI:82440	ChEBI
C16214	KEGG	CHEBI:80384	ChEBI
C20269	KEGG	CHEBI:181369	ChEBI
C08088	KEGG	CHEBI:119486	ChEBI
C18363	KEGG	CHEBI:76136	ChEBI
C07253	KEGG	CHEBI:7465	ChEBI
C07263	KEGG	CHEBI:63613	ChEBI
C19542	KEGG	CHEBI:27090	ChEBI
C07641	KEGG	CHEBI:9570	ChEBI
C19257	KEGG	CHEBI:82340	ChEBI
C19329	KEGG	CHEBI:33111	ChEBI
C02724	KEGG	CHEBI:15761	ChEBI
C04599	KEGG	CHEBI:17963	ChEBI
C04599	KEGG	CHEBI:17963	ChEBI
C06180	KEGG	CHEBI:28986	ChEBI
C11357	KEGG	CHEBI:74	ChEBI
C06525	KEGG	CHEBI:28981	ChEBI
C09910	KEGG	CHEBI:2443	ChEBI
C10160	KEGG	CHEBI:7051	ChEBI
C06181	KEGG	CHEBI:47858	ChEBI
C11767	KEGG	CHEBI:10056	ChEBI
C10138	KEGG	CHEBI:10561	ChEBI
C10162	KEGG	CHEBI:7571	ChEBI
C10170	KEGG	CHEBI:114	ChEBI
C10747	KEGG	CHEBI:2547	ChEBI
C13694	KEGG	CHEBI:34799	ChEBI
C20023	KEGG	CHEBI:138815	ChEBI
C20025	KEGG	CHEBI:144404	ChEBI
C15497	KEGG	CHEBI:55458	ChEBI
C03927	KEGG	CHEBI:28630	ChEBI
C03927	KEGG	CHEBI:28630	ChEBI
C15477	KEGG	CHEBI:79969	ChEBI
C11699	KEGG	CHEBI:5597	ChEBI
C12332	KEGG	CHEBI:31853	ChEBI
C18857	KEGG	CHEBI:82016	ChEBI
C18931	KEGG	CHEBI:82073	ChEBI
C20288	KEGG	CHEBI:138883	ChEBI
C20287	KEGG	CHEBI:138825	ChEBI
C11310	KEGG	CHEBI:173662	ChEBI
C18511	KEGG	CHEBI:39170	ChEBI
C11110	KEGG	CHEBI:5870	ChEBI
C11110	KEGG	CHEBI:39168	ChEBI
C18751	KEGG	CHEBI:81935	ChEBI
C14591	KEGG	CHEBI:34377	ChEBI
C07864	KEGG	CHEBI:8768	ChEBI
C11212	KEGG	CHEBI:7437	ChEBI
C11765	KEGG	CHEBI:8421	ChEBI
C16671	KEGG	CHEBI:80653	ChEBI
C16933	KEGG	CHEBI:80807	ChEBI
C16453	KEGG	CHEBI:32692	ChEBI
C07665	KEGG	CHEBI:4885	ChEBI
C14447	KEGG	CHEBI:50415	ChEBI
C18590	KEGG	CHEBI:39311	ChEBI
C06857	KEGG	CHEBI:3183	ChEBI
C02081	KEGG	CHEBI:9287	ChEBI
C07324	KEGG	CHEBI:77260	ChEBI
C07324	KEGG	CHEBI:7772	ChEBI
C07807	KEGG	CHEBI:8245	ChEBI
C08233	KEGG	CHEBI:8869	ChEBI
C09991	KEGG	CHEBI:9922	ChEBI
C10161	KEGG	CHEBI:7564	ChEBI
C11360	KEGG	CHEBI:37	ChEBI
C12842	KEGG	CHEBI:32075	ChEBI
C16151	KEGG	CHEBI:80354	ChEBI
C16452	KEGG	CHEBI:80502	ChEBI
C17019	KEGG	CHEBI:80863	ChEBI
C17926	KEGG	CHEBI:81387	ChEBI
C18396	KEGG	CHEBI:81729	ChEBI
C19577	KEGG	CHEBI:82571	ChEBI
C19578	KEGG	CHEBI:82572	ChEBI
C19579	KEGG	CHEBI:82573	ChEBI
C19580	KEGG	CHEBI:82574	ChEBI
C19581	KEGG	CHEBI:82575	ChEBI
C19582	KEGG	CHEBI:82576	ChEBI
C07675	KEGG	CHEBI:8228	ChEBI
C18422	KEGG	CHEBI:81736	ChEBI
C11806	KEGG	CHEBI:7915	ChEBI
C11777	KEGG	CHEBI:5958	ChEBI
C18826	KEGG	CHEBI:81987	ChEBI
C10127	KEGG	CHEBI:2729	ChEBI
C10161	KEGG	CHEBI:183813	ChEBI
C21154	KEGG	CHEBI:190393	ChEBI
C07280	KEGG	CHEBI:8830	ChEBI
C15629	KEGG	CHEBI:79994	ChEBI
C11119	KEGG	CHEBI:7329	ChEBI
C09925	KEGG	CHEBI:1995	ChEBI
C09926	KEGG	CHEBI:4573	ChEBI
C09947	KEGG	CHEBI:6117	ChEBI
C09952	KEGG	CHEBI:6895	ChEBI
C09980	KEGG	CHEBI:10089	ChEBI
C16766	KEGG	CHEBI:80713	ChEBI
C08502	KEGG	CHEBI:7926	ChEBI
C15710	KEGG	CHEBI:80042	ChEBI
C02752	KEGG	CHEBI:16458	ChEBI
C02752	KEGG	CHEBI:16458	ChEBI
C11918	KEGG	CHEBI:69438	ChEBI
C18982	KEGG	CHEBI:82121	ChEBI
C15689	KEGG	CHEBI:80024	ChEBI
C22079	KEGG	CHEBI:142840	ChEBI
C20209	KEGG	CHEBI:166570	ChEBI
C20362	KEGG	CHEBI:169105	ChEBI
C08476	KEGG	CHEBI:3586	ChEBI
C09778	KEGG	CHEBI:5188	ChEBI
C11963	KEGG	CHEBI:29538	ChEBI
C11964	KEGG	CHEBI:29526	ChEBI
C11979	KEGG	CHEBI:29535	ChEBI
C11980	KEGG	CHEBI:29523	ChEBI
C17104	KEGG	CHEBI:80930	ChEBI
C19142	KEGG	CHEBI:82262	ChEBI
C15668	KEGG	CHEBI:19092	ChEBI
C10990	KEGG	CHEBI:5104	ChEBI
C11034	KEGG	CHEBI:6620	ChEBI
C21573	KEGG	CHEBI:176929	ChEBI
C18460	KEGG	CHEBI:81761	ChEBI
C08736	KEGG	CHEBI:1040	ChEBI
C08735	KEGG	CHEBI:27797	ChEBI
C06558	KEGG	CHEBI:27900	ChEBI
C08734	KEGG	CHEBI:28134	ChEBI
C06553	KEGG	CHEBI:17247	ChEBI
C14149	KEGG	CHEBI:21695	ChEBI
C14147	KEGG	CHEBI:30260	ChEBI
C07642	KEGG	CHEBI:27919	ChEBI
C11262	KEGG	CHEBI:2038	ChEBI
C10926	KEGG	CHEBI:5705	ChEBI
C14148	KEGG	CHEBI:34869	ChEBI
C18537	KEGG	CHEBI:81813	ChEBI
C18814	KEGG	CHEBI:81979	ChEBI
C19099	KEGG	CHEBI:82221	ChEBI
C19100	KEGG	CHEBI:82222	ChEBI
C19101	KEGG	CHEBI:82223	ChEBI
C19103	KEGG	CHEBI:82225	ChEBI
C19104	KEGG	CHEBI:82226	ChEBI
C10930	KEGG	CHEBI:6791	ChEBI
C14332	KEGG	CHEBI:34846	ChEBI
C08001	KEGG	CHEBI:6729	ChEBI
C10950	KEGG	CHEBI:8523	ChEBI
C19006	KEGG	CHEBI:82140	ChEBI
C19107	KEGG	CHEBI:82229	ChEBI
C02899	KEGG	CHEBI:10365	ChEBI
C03032	KEGG	CHEBI:17734	ChEBI
C03032	KEGG	CHEBI:22450	ChEBI
C07273	KEGG	CHEBI:9307	ChEBI
C07505	KEGG	CHEBI:4887	ChEBI
C12905	KEGG	CHEBI:32289	ChEBI
C10143	KEGG	CHEBI:4289	ChEBI
C11281	KEGG	CHEBI:338412	ChEBI
C07437	KEGG	CHEBI:8079	ChEBI
C08657	KEGG	CHEBI:2726	ChEBI
C09223	KEGG	CHEBI:6777	ChEBI
C09224	KEGG	CHEBI:6778	ChEBI
C09225	KEGG	CHEBI:6779	ChEBI
C10137	KEGG	CHEBI:3805	ChEBI
C10987	KEGG	CHEBI:7087	ChEBI
C19285	KEGG	CHEBI:82362	ChEBI
C11358	KEGG	CHEBI:75	ChEBI
C10165	KEGG	CHEBI:8217	ChEBI
C10598	KEGG	CHEBI:5720	ChEBI
C16843	KEGG	CHEBI:44369	ChEBI
C06523	KEGG	CHEBI:28322	ChEBI
C10159	KEGG	CHEBI:32	ChEBI
C06523	KEGG	CHEBI:230480	ChEBI
C07464	KEGG	CHEBI:6123	ChEBI
C07566	KEGG	CHEBI:8212	ChEBI
C07567	KEGG	CHEBI:9122	ChEBI
C07275	KEGG	CHEBI:5435	ChEBI
C07910	KEGG	CHEBI:9513	ChEBI
C17730	KEGG	CHEBI:81302	ChEBI
C06763	KEGG	CHEBI:28945	ChEBI
C13675	KEGG	CHEBI:34605	ChEBI
C18758	KEGG	CHEBI:81940	ChEBI
C14571	KEGG	CHEBI:34713	ChEBI
C09903	KEGG	CHEBI:9240	ChEBI
C06832	KEGG	CHEBI:2896	ChEBI
C07489	KEGG	CHEBI:5439	ChEBI
C07670	KEGG	CHEBI:8805	ChEBI
C07708	KEGG	CHEBI:6935	ChEBI
C09886	KEGG	CHEBI:6634	ChEBI
C09987	KEGG	CHEBI:10445	ChEBI
C09988	KEGG	CHEBI:9424	ChEBI
C09989	KEGG	CHEBI:9425	ChEBI
C10139	KEGG	CHEBI:3931	ChEBI
C10144	KEGG	CHEBI:4969	ChEBI
C10798	KEGG	CHEBI:4021	ChEBI
C10811	KEGG	CHEBI:6088	ChEBI
C10850	KEGG	CHEBI:3336	ChEBI
C10851	KEGG	CHEBI:3337	ChEBI
C11792	KEGG	CHEBI:6125	ChEBI
C13710	KEGG	CHEBI:34433	ChEBI
C17932	KEGG	CHEBI:81390	ChEBI
C19133	KEGG	CHEBI:82253	ChEBI
C11116	KEGG	CHEBI:6886	ChEBI
C05146	KEGG	CHEBI:27612	ChEBI
C05146	KEGG	CHEBI:27612	ChEBI
C02565	KEGG	CHEBI:16354	ChEBI
C03703	KEGG	CHEBI:16342	ChEBI
C07443	KEGG	CHEBI:8107	ChEBI
C06939	KEGG	CHEBI:4317	ChEBI
C07839	KEGG	CHEBI:4888	ChEBI
C07840	KEGG	CHEBI:5165	ChEBI
C13777	KEGG	CHEBI:34545	ChEBI
C14916	KEGG	CHEBI:79441	ChEBI
C16362	KEGG	CHEBI:80471	ChEBI
C17728	KEGG	CHEBI:81300	ChEBI
C20130	KEGG	CHEBI:179062	ChEBI
C19047	KEGG	CHEBI:82174	ChEBI
C10566	KEGG	CHEBI:2551	ChEBI
C14398	KEGG	CHEBI:34750	ChEBI
C18469	KEGG	CHEBI:81768	ChEBI
C07317	KEGG	CHEBI:9342	ChEBI
C07440	KEGG	CHEBI:48574	ChEBI
